# EVM prediction: Mode:STANDARD S-ratio: 14.19 707-2404 orient(-) score(6345.00) noncoding_equivalent(447.00) raw_noncoding(447.00) offset(0.00)
2404	707	single-	4	6	{GlimmerHMM_glimmerT_1122-T1;GlimmerHMM}
338782	339100	internal+	3	3	{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339101	339181	INTRON			{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339182	339752	internal+	1	1	{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339753	339817	INTRON			{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339818	339924	internal+	2	3	{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339925	339988	INTRON			{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1442/Target=lcl|PJQD01000140_1_prot_POY70232_1_1038;exonerate},{ev_type:exonerate/ID=match.2566964.1449/Target=lcl|NW_017264932_1_prot_XP_018271810_1_2718;exonerate},{ev_type:exonerate/ID=match.2566964.1443/Target=lcl|KQ954467_1_prot_KWU46423_1_1139;exonerate}
339989	340843	terminal+	1	3	{Augustus_model.g1025.t1;Augustus},{GeneMark_model.1348_t;GeneMark},{snap_scaffold_3-snap.133-T1;snap},{GlimmerHMM_glimmerT_1242-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 5.76 341013-342755 orient(-) score(6277.00) noncoding_equivalent(1089.00) raw_noncoding(1179.00) offset(90.00)
341249	341013	terminal-	4	6	{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
341314	341250	INTRON			{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
341931	341315	internal-	5	6	{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
342005	341932	INTRON			{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
342078	342006	internal-	4	4	{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
342143	342079	INTRON			{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}
342755	342144	initial-	4	6	{GlimmerHMM_glimmerT_1243-T1;GlimmerHMM},{Augustus_model.g1026.t1;Augustus},{GeneMark_model.1349_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 12.86 343507-345117 orient(+) score(5981.00) noncoding_equivalent(465.04) raw_noncoding(465.04) offset(0.00)
343507	345117	single+	1	3	{GeneMark_model.1350_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 5.39 345639-346412 orient(+) score(2363.00) noncoding_equivalent(438.20) raw_noncoding(821.68) offset(383.48)
345639	345771	initial+	1	1	{GeneMark_model.1351_t;GeneMark}
345772	345918	INTRON			{Augustus_model.g1027.t1;Augustus}
345919	346412	terminal+	2	3	{Augustus_model.g1027.t1;Augustus},{snap_scaffold_3-snap.137-T1;snap}

# EVM prediction: Mode:STANDARD S-ratio: 5.65 347354-348643 orient(-) score(5844.00) noncoding_equivalent(1034.16) raw_noncoding(1236.09) offset(201.94)
347519	347354	terminal-	6	6	{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark}
347596	347520	INTRON			{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1540/Target=lcl|PJQD01000140_1_prot_POY70229_1_1035;exonerate}
347651	347597	internal-	5	5	{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1540/Target=lcl|PJQD01000140_1_prot_POY70229_1_1035;exonerate}
347732	347652	INTRON			{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1540/Target=lcl|PJQD01000140_1_prot_POY70229_1_1035;exonerate}
348058	347733	internal-	6	4	{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1540/Target=lcl|PJQD01000140_1_prot_POY70229_1_1035;exonerate}
348122	348059	INTRON			{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1540/Target=lcl|PJQD01000140_1_prot_POY70229_1_1035;exonerate}
348643	348123	initial-	4	5	{GlimmerHMM_glimmerT_1245-T1;GlimmerHMM},{GeneMark_model.1352_t;GeneMark},{Augustus_model.g1028.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 12.19 349443-352481 orient(-) score(11984.00) noncoding_equivalent(983.00) raw_noncoding(1065.00) offset(82.00)
350003	349443	terminal-	4	6	{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
350075	350004	INTRON			{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
350193	350076	internal-	6	6	{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
350258	350194	INTRON			{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus},{ev_type:exonerate/ID=match.2566964.1643/Target=lcl|KQ954467_1_prot_KWU46427_1_1143;exonerate}
350512	350259	internal-	4	5	{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
350591	350513	INTRON			{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
352263	350592	internal-	6	6	{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
352329	352264	INTRON			{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}
352481	352330	initial-	4	5	{GlimmerHMM_glimmerT_1246-T1;GlimmerHMM},{GeneMark_model.1353_t;GeneMark},{Augustus_model.g1029.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 1.67 353763-354938 orient(-) score(3465.00) noncoding_equivalent(2079.00) raw_noncoding(2517.00) offset(438.00)
354198	353763	terminal-	6	6	{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354263	354199	INTRON			{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354329	354264	internal-	6	5	{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354399	354330	INTRON			{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354540	354400	internal-	6	5	{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354831	354541	INTRON			{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}
354938	354832	initial-	4	5	{GeneMark_model.1354_t;GeneMark},{Augustus_model.g1030.t1;Augustus},{GlimmerHMM_glimmerT_1247-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 3.97 355718-358055 orient(+) score(8114.00) noncoding_equivalent(2043.78) raw_noncoding(2473.00) offset(429.22)
355718	355898	initial+	1	1	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
355899	355965	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
355966	356076	internal+	2	1	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356077	356148	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356149	356355	internal+	2	1	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356356	356420	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356421	356867	internal+	2	1	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356868	356938	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356939	356995	internal+	2	1	{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
356996	357062	INTRON			{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
357063	357213	internal+	2	2	{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
357214	357280	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
357281	357416	internal+	3	3	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
357417	357491	INTRON			{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}
357492	358055	terminal+	1	3	{Augustus_model.g1031.t1;Augustus},{GeneMark_model.1355_t;GeneMark},{GlimmerHMM_glimmerT_1248-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 1.00 358373-359198 orient(+) score(1652.00) noncoding_equivalent(1652.00) raw_noncoding(2176.00) offset(524.00)
358373	358465	initial+	1	3	{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
358466	358536	INTRON			{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
358537	358653	internal+	1	3	{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
358654	358740	INTRON			{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
358741	358968	internal+	1	3	{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
358969	359072	INTRON			{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}
359073	359198	terminal+	1	3	{Augustus_model.g1032.t1;Augustus},{GeneMark_model.1356_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 1.88 359349-364700 orient(-) score(14325.00) noncoding_equivalent(7631.11) raw_noncoding(10323.00) offset(2691.89)
359840	359349	terminal-	4	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
359904	359841	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360074	359905	internal-	5	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360136	360075	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360219	360137	internal-	6	4	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360288	360220	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360384	360289	internal-	6	5	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360442	360385	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360632	360443	internal-	5	5	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360698	360633	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360795	360699	internal-	4	4	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360856	360796	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
360991	360857	internal-	4	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361051	360992	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361197	361052	internal-	5	6	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361256	361198	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361364	361257	internal-	5	4	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361422	361365	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361522	361423	internal-	4	4	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
361585	361523	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362080	361586	internal-	4	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM}
362137	362081	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM}
362222	362138	internal-	6	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362280	362223	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362416	362281	internal-	5	5	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362476	362417	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362499	362477	internal-	6	4	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362564	362500	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362711	362565	internal-	6	5	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
362794	362712	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363021	362795	internal-	4	5	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363103	363022	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363173	363104	internal-	6	6	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363233	363174	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363301	363234	internal-	4	5	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363358	363302	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363454	363359	internal-	4	6	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363519	363455	INTRON			{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363756	363520	internal-	4	6	{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363823	363757	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
363895	363824	internal-	4	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
364067	363896	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{Augustus_model.g1033.t1;Augustus}
364156	364068	internal-	5	6	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
364225	364157	INTRON			{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}
364700	364226	initial-	4	4	{GlimmerHMM_glimmerT_1249-T1;GlimmerHMM},{GeneMark_model.1357_t;GeneMark},{Augustus_model.g1033.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 1.97 364837-366344 orient(+) score(4464.00) noncoding_equivalent(2264.00) raw_noncoding(2705.00) offset(441.00)
364837	364862	initial+	1	2	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
364863	364931	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
364932	365038	internal+	3	1	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365039	365125	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365126	365460	internal+	2	3	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365461	365528	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365529	365674	internal+	1	2	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365675	365738	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365739	365929	internal+	3	1	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
365930	366000	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus},{GlimmerHMM_glimmerT_1250-T1;GlimmerHMM}
366001	366181	internal+	2	2	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus}
366182	366241	INTRON			{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus}
366242	366344	terminal+	3	3	{GeneMark_model.1358_t;GeneMark},{Augustus_model.g1034.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 4.00 366966-370476 orient(+) score(14863.00) noncoding_equivalent(3715.98) raw_noncoding(5119.00) offset(1403.02)
366966	367000	initial+	1	2	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus}
367001	367112	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
367113	367135	internal+	3	1	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
367136	367412	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
367413	367519	internal+	2	3	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
367520	367605	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM}
367606	367621	internal+	1	1	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM}
367622	367687	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM}
367688	367849	internal+	2	1	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM}
367850	367910	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
367911	369429	internal+	2	2	{GeneMark_model.1359_t;GeneMark},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369430	369498	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369499	369780	internal+	3	2	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369781	369849	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369850	369867	internal+	3	2	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369868	369938	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
369939	370002	internal+	3	3	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
370003	370068	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
370069	370242	internal+	1	3	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
370243	370303	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
370304	370347	internal+	1	2	{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
370348	370415	INTRON			{GeneMark_model.1359_t;GeneMark},{Augustus_model.g1035.t1;Augustus},{GlimmerHMM_glimmerT_1251-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.892/Target=lcl|PJQD01000140_1_prot_POY70222_1_1028;exonerate}
